model	gen	abs_mean	abs95d	abs95u
BUGGE	1	54.0976800	53.2735592	54.9218008
BUGGE	2	57.5407800	56.7310365	58.3505235
BUGGE	3	58.6378600	57.8118245	59.4638955
BUGGE	4	59.3062400	58.4732116	60.1392684
BUGGE	5	58.6481200	57.8972993	59.3989407
BUGGE	6	58.3959200	57.6197084	59.1721316
BUGGE	7	58.7575000	57.9408695	59.5741305
BUGGE	8	58.8000400	58.0563382	59.5437418
BUGGE	9	59.9202000	59.2154394	60.6249606
BUGGE	10	59.4720000	58.7025487	60.2414513
BUGGE	11	58.9209200	58.0878483	59.7539917
BUGGE	12	58.9779200	58.2542383	59.7016017
BUGGE	13	59.0266000	58.2467574	59.8064426
BUGGE	14	59.1534600	58.3735325	59.9333875
BUGGE	15	59.1032600	58.3336155	59.8729045
BUGGE	16	60.0485400	59.3679078	60.7291722
BUGGE	17	59.8967600	59.1238032	60.6697168
BUGGE	18	60.0985400	59.4542434	60.7428366
BUGGE	19	60.3967200	59.7130549	61.0803851
BUGGE	20	60.2853400	59.6272242	60.9434558
