model	gen	abs_mean	abs95d	abs95u
BUGGE	1	0.3032800	0.2958053	0.3107547
BUGGE	2	0.3253000	0.3186250	0.3319750
BUGGE	3	0.3093000	0.3029177	0.3156823
BUGGE	4	0.2790800	0.2670711	0.2910889
BUGGE	5	0.2710400	0.2601513	0.2819287
BUGGE	6	0.2705600	0.2599323	0.2811877
BUGGE	7	0.2747400	0.2614715	0.2880085
BUGGE	8	0.2881800	0.2790040	0.2973560
BUGGE	9	0.2885400	0.2762210	0.3008590
BUGGE	10	0.2950400	0.2845466	0.3055334
BUGGE	11	0.3012200	0.2923575	0.3100825
BUGGE	12	0.3033600	0.2932640	0.3134560
BUGGE	13	0.3079000	0.3008792	0.3149208
BUGGE	14	0.3062000	0.2973947	0.3150053
BUGGE	15	0.3093400	0.3006923	0.3179877
BUGGE	16	0.3133600	0.3066662	0.3200538
BUGGE	17	0.3113000	0.3036474	0.3189526
BUGGE	18	0.3073200	0.2986231	0.3160169
BUGGE	19	0.3119000	0.3031823	0.3206177
BUGGE	20	0.3103600	0.3005356	0.3201844
