model	gen	abs_mean	abs95d	abs95u
HRG	1	0.9998761	0.9998733	0.9998789
HRG	2	0.9998603	0.9998563	0.9998643
HRG	3	0.9998388	0.9998343	0.9998434
HRG	4	0.9998241	0.9998200	0.9998283
HRG	5	0.9998076	0.9998026	0.9998126
HRG	6	0.9997972	0.9997927	0.9998017
HRG	7	0.9997892	0.9997853	0.9997932
HRG	8	0.9997835	0.9997803	0.9997866
HRG	9	0.9997800	0.9997767	0.9997833
HRG	10	0.9997756	0.9997727	0.9997784
HRG	11	0.9997774	0.9997744	0.9997803
HRG	12	0.9997770	0.9997742	0.9997798
HRG	13	0.9997775	0.9997746	0.9997803
HRG	14	0.9997771	0.9997743	0.9997799
HRG	15	0.9997787	0.9997753	0.9997820
HRG	16	0.9997795	0.9997757	0.9997832
HRG	17	0.9997757	0.9997728	0.9997787
HRG	18	0.9997791	0.9997761	0.9997821
HRG	19	0.9997782	0.9997746	0.9997817
HRG	20	0.9997815	0.9997781	0.9997849
