model	gen	abs_mean	abs-95%	abs+95%	seq_mean	seq-95%	seq+95%
GraphRNN	1	0.0002896	0.0002828	0.0002964	0.0002896	0.0002828	0.0002964
GraphRNN	2	0.0057934	0.0056018	0.0059849	0.0055038	0.0053107	0.0056969
GraphRNN	3	0.9459898	0.8949570	0.9970227	0.9401965	0.8891493	0.9912437
