model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1702244	nan	nan
Kronecker	2	0.4773823	nan	nan
Kronecker	3	1.0684597	nan	nan
Kronecker	4	1.6990638	nan	nan
Kronecker	5	1.7065698	nan	nan
Kronecker	6	1.0187876	nan	nan
Kronecker	7	0.9754396	nan	nan
Kronecker	8	0.9733356	nan	nan
Kronecker	9	0.9722369	nan	nan
Kronecker	10	0.9719264	nan	nan
Kronecker	11	0.9708154	nan	nan
Kronecker	12	0.9707659	nan	nan
Kronecker	13	0.9702491	nan	nan
Kronecker	14	0.9702111	nan	nan
Kronecker	15	0.9704932	nan	nan
Kronecker	16	0.9708485	nan	nan
Kronecker	17	0.9714349	nan	nan
Kronecker	18	0.9712135	nan	nan
Kronecker	19	0.9710919	nan	nan
Kronecker	20	0.9711717	nan	nan
