model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1820423	nan	nan
Kronecker	2	0.5151432	nan	nan
Kronecker	3	1.0748522	nan	nan
Kronecker	4	1.6950432	nan	nan
Kronecker	5	1.6912054	nan	nan
Kronecker	6	1.0177953	nan	nan
Kronecker	7	0.9778517	nan	nan
Kronecker	8	0.9757937	nan	nan
Kronecker	9	0.9751194	nan	nan
Kronecker	10	0.9747989	nan	nan
Kronecker	11	0.9742689	nan	nan
Kronecker	12	0.9736279	nan	nan
Kronecker	13	0.9742824	nan	nan
Kronecker	14	0.9737279	nan	nan
Kronecker	15	0.9738165	nan	nan
Kronecker	16	0.9734387	nan	nan
Kronecker	17	0.9742673	nan	nan
Kronecker	18	0.9736759	nan	nan
Kronecker	19	0.9740295	nan	nan
Kronecker	20	0.9734020	nan	nan
