model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0266962	nan	nan
Kronecker	2	0.0403968	nan	nan
Kronecker	3	0.0654527	nan	nan
Kronecker	4	0.1424435	nan	nan
Kronecker	5	0.3204832	nan	nan
Kronecker	6	0.6850825	nan	nan
Kronecker	7	1.2335720	nan	nan
Kronecker	8	1.8109367	nan	nan
Kronecker	9	1.4976732	nan	nan
Kronecker	10	0.9643659	nan	nan
Kronecker	11	0.9218166	nan	nan
Kronecker	12	0.9094533	nan	nan
Kronecker	13	0.9289437	nan	nan
Kronecker	14	0.9158403	nan	nan
Kronecker	15	0.9062416	nan	nan
Kronecker	16	0.9257905	nan	nan
Kronecker	17	0.9143584	nan	nan
Kronecker	18	0.9046578	nan	nan
Kronecker	19	0.9241673	nan	nan
Kronecker	20	0.9123457	nan	nan
