model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0283419	nan	nan
Kronecker	2	0.0429868	nan	nan
Kronecker	3	0.0704299	nan	nan
Kronecker	4	0.1521521	nan	nan
Kronecker	5	0.3404276	nan	nan
Kronecker	6	0.7302473	nan	nan
Kronecker	7	1.3858211	nan	nan
Kronecker	8	1.9564163	nan	nan
Kronecker	9	1.4364352	nan	nan
Kronecker	10	1.0082660	nan	nan
Kronecker	11	0.9707575	nan	nan
Kronecker	12	0.9592746	nan	nan
Kronecker	13	0.9518779	nan	nan
Kronecker	14	0.9734480	nan	nan
Kronecker	15	0.9614643	nan	nan
Kronecker	16	0.9520940	nan	nan
Kronecker	17	0.9737618	nan	nan
Kronecker	18	0.9613861	nan	nan
Kronecker	19	0.9517431	nan	nan
