model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0267214	nan	nan
Kronecker	2	0.0411444	nan	nan
Kronecker	3	0.0668214	nan	nan
Kronecker	4	0.1461602	nan	nan
Kronecker	5	0.3268909	nan	nan
Kronecker	6	0.6944801	nan	nan
Kronecker	7	1.2437615	nan	nan
Kronecker	8	1.7991311	nan	nan
Kronecker	9	1.5262352	nan	nan
Kronecker	10	0.9894820	nan	nan
Kronecker	11	0.9115438	nan	nan
Kronecker	12	0.9029147	nan	nan
Kronecker	13	0.9217659	nan	nan
Kronecker	14	0.9107792	nan	nan
Kronecker	15	0.9011403	nan	nan
Kronecker	16	0.9202564	nan	nan
Kronecker	17	0.9091015	nan	nan
Kronecker	18	0.9023366	nan	nan
Kronecker	19	0.9212078	nan	nan
Kronecker	20	0.9095181	nan	nan
