model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1849638	nan	nan
Kronecker	2	0.5204662	nan	nan
Kronecker	3	1.0834827	nan	nan
Kronecker	4	1.7452648	nan	nan
Kronecker	5	1.6569132	nan	nan
Kronecker	6	1.0102475	nan	nan
Kronecker	7	0.9807683	nan	nan
Kronecker	8	0.9784940	nan	nan
Kronecker	9	0.9776211	nan	nan
Kronecker	10	0.9775748	nan	nan
Kronecker	11	0.9767670	nan	nan
Kronecker	12	0.9768511	nan	nan
Kronecker	13	0.9774744	nan	nan
Kronecker	14	0.9771061	nan	nan
Kronecker	15	0.9772514	nan	nan
Kronecker	16	0.9769514	nan	nan
Kronecker	17	0.9776959	nan	nan
Kronecker	18	0.9772835	nan	nan
Kronecker	19	0.9766623	nan	nan
Kronecker	20	0.9771748	nan	nan
