model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1879210	nan	nan
Kronecker	2	0.5289079	nan	nan
Kronecker	3	1.1504360	nan	nan
Kronecker	4	1.7922630	nan	nan
Kronecker	5	1.5926312	nan	nan
Kronecker	6	1.0095900	nan	nan
Kronecker	7	0.9848129	nan	nan
Kronecker	8	0.9836085	nan	nan
Kronecker	9	0.9833475	nan	nan
Kronecker	10	0.9827519	nan	nan
Kronecker	11	0.9830180	nan	nan
Kronecker	12	0.9827425	nan	nan
Kronecker	13	0.9833434	nan	nan
Kronecker	14	0.9830435	nan	nan
Kronecker	15	0.9836898	nan	nan
Kronecker	16	0.9839431	nan	nan
Kronecker	17	0.9841402	nan	nan
Kronecker	18	0.9842206	nan	nan
Kronecker	19	0.9832222	nan	nan
Kronecker	20	0.9832190	nan	nan
