model	gen	abs_mean	abs95d	abs95u
Linear_AE	0	0.0000000	nan	nan
Linear_AE	1	1.6716139	nan	nan
Linear_AE	2	1.6557921	nan	nan
Linear_AE	3	1.6328909	nan	nan
Linear_AE	4	1.6237404	nan	nan
Linear_AE	5	1.6179963	nan	nan
Linear_AE	6	1.6175903	nan	nan
Linear_AE	7	1.6170789	nan	nan
Linear_AE	8	1.6163707	nan	nan
Linear_AE	9	1.6157029	nan	nan
Linear_AE	10	1.6149598	nan	nan
Linear_AE	11	1.6139648	nan	nan
Linear_AE	12	1.6133004	nan	nan
Linear_AE	13	1.6129519	nan	nan
Linear_AE	14	1.6125683	nan	nan
Linear_AE	15	1.6123794	nan	nan
Linear_AE	16	1.6123613	nan	nan
Linear_AE	17	1.6123836	nan	nan
Linear_AE	18	1.6123594	nan	nan
Linear_AE	19	1.6122531	nan	nan
Linear_AE	20	1.6121651	nan	nan
