model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1691232	nan	nan
Kronecker	2	0.4749376	nan	nan
Kronecker	3	1.0642032	nan	nan
Kronecker	4	1.6966470	nan	nan
Kronecker	5	1.7089219	nan	nan
Kronecker	6	1.0189194	nan	nan
Kronecker	7	0.9752448	nan	nan
Kronecker	8	0.9721979	nan	nan
Kronecker	9	0.9714717	nan	nan
Kronecker	10	0.9706871	nan	nan
Kronecker	11	0.9713401	nan	nan
Kronecker	12	0.9710997	nan	nan
Kronecker	13	0.9703286	nan	nan
Kronecker	14	0.9702922	nan	nan
Kronecker	15	0.9701486	nan	nan
Kronecker	16	0.9698805	nan	nan
Kronecker	17	0.9703144	nan	nan
Kronecker	18	0.9703891	nan	nan
Kronecker	19	0.9705765	nan	nan
Kronecker	20	0.9704611	nan	nan
