model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1872672	nan	nan
Kronecker	2	0.5672730	nan	nan
Kronecker	3	1.1543474	nan	nan
Kronecker	4	1.7950905	nan	nan
Kronecker	5	1.5907652	nan	nan
Kronecker	6	1.0104796	nan	nan
Kronecker	7	0.9857395	nan	nan
Kronecker	8	0.9856463	nan	nan
Kronecker	9	0.9854983	nan	nan
Kronecker	10	0.9853815	nan	nan
Kronecker	11	0.9851331	nan	nan
Kronecker	12	0.9858076	nan	nan
Kronecker	13	0.9854361	nan	nan
Kronecker	14	0.9851011	nan	nan
Kronecker	15	0.9852629	nan	nan
Kronecker	16	0.9843992	nan	nan
Kronecker	17	0.9849118	nan	nan
Kronecker	18	0.9856472	nan	nan
Kronecker	19	0.9853685	nan	nan
Kronecker	20	0.9850749	nan	nan
