model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0274040	nan	nan
Kronecker	2	0.0413019	nan	nan
Kronecker	3	0.0681695	nan	nan
Kronecker	4	0.1479818	nan	nan
Kronecker	5	0.3324976	nan	nan
Kronecker	6	0.7107715	nan	nan
Kronecker	7	1.2789716	nan	nan
Kronecker	8	1.8974128	nan	nan
Kronecker	9	1.3664865	nan	nan
Kronecker	10	0.9662398	nan	nan
Kronecker	11	0.9219845	nan	nan
Kronecker	12	0.9106983	nan	nan
Kronecker	13	0.9037660	nan	nan
Kronecker	14	0.9250060	nan	nan
Kronecker	15	0.9132465	nan	nan
Kronecker	16	0.9038830	nan	nan
Kronecker	17	0.9254275	nan	nan
Kronecker	18	0.9145390	nan	nan
Kronecker	19	0.9050433	nan	nan
Kronecker	20	0.9248861	nan	nan
