model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1853800	nan	nan
Kronecker	2	0.5226531	nan	nan
Kronecker	3	1.0916558	nan	nan
Kronecker	4	1.7559008	nan	nan
Kronecker	5	1.6301739	nan	nan
Kronecker	6	1.0145520	nan	nan
Kronecker	7	0.9820824	nan	nan
Kronecker	8	0.9797161	nan	nan
Kronecker	9	0.9785242	nan	nan
Kronecker	10	0.9783621	nan	nan
Kronecker	11	0.9778124	nan	nan
Kronecker	12	0.9784043	nan	nan
Kronecker	13	0.9777147	nan	nan
Kronecker	14	0.9784158	nan	nan
Kronecker	15	0.9778418	nan	nan
Kronecker	16	0.9784033	nan	nan
Kronecker	17	0.9778871	nan	nan
Kronecker	18	0.9781763	nan	nan
Kronecker	19	0.9782850	nan	nan
Kronecker	20	0.9780273	nan	nan
