model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0278738	nan	nan
Kronecker	2	0.0422613	nan	nan
Kronecker	3	0.0712339	nan	nan
Kronecker	4	0.1526869	nan	nan
Kronecker	5	0.3458815	nan	nan
Kronecker	6	0.7539787	nan	nan
Kronecker	7	1.4062204	nan	nan
Kronecker	8	2.2392539	nan	nan
Kronecker	9	1.8736562	nan	nan
Kronecker	10	1.3855584	nan	nan
Kronecker	11	1.3314468	nan	nan
Kronecker	12	1.3166351	nan	nan
Kronecker	13	1.3062305	nan	nan
Kronecker	14	1.3294633	nan	nan
Kronecker	15	1.3154037	nan	nan
