model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0269691	nan	nan
Kronecker	2	0.0405899	nan	nan
Kronecker	3	0.0670895	nan	nan
Kronecker	4	0.1479244	nan	nan
Kronecker	5	0.3333161	nan	nan
Kronecker	6	0.6601540	nan	nan
Kronecker	7	1.1833843	nan	nan
Kronecker	8	1.7858184	nan	nan
Kronecker	9	1.5578186	nan	nan
Kronecker	10	0.9648256	nan	nan
Kronecker	11	0.9236678	nan	nan
Kronecker	12	0.9128522	nan	nan
Kronecker	13	0.9053544	nan	nan
Kronecker	14	0.9278067	nan	nan
Kronecker	15	0.9168992	nan	nan
Kronecker	16	0.9074463	nan	nan
Kronecker	17	0.9271189	nan	nan
Kronecker	18	0.9159579	nan	nan
Kronecker	19	0.9064096	nan	nan
Kronecker	20	0.9275120	nan	nan
