model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1871888	nan	nan
Kronecker	2	0.5289451	nan	nan
Kronecker	3	1.1524646	nan	nan
Kronecker	4	1.7944610	nan	nan
Kronecker	5	1.5946525	nan	nan
Kronecker	6	1.0092705	nan	nan
Kronecker	7	0.9844080	nan	nan
Kronecker	8	0.9845220	nan	nan
Kronecker	9	0.9845395	nan	nan
Kronecker	10	0.9838154	nan	nan
Kronecker	11	0.9836625	nan	nan
Kronecker	12	0.9833388	nan	nan
Kronecker	13	0.9829622	nan	nan
Kronecker	14	0.9834627	nan	nan
Kronecker	15	0.9830964	nan	nan
Kronecker	16	0.9830502	nan	nan
Kronecker	17	0.9834242	nan	nan
Kronecker	18	0.9831908	nan	nan
Kronecker	19	0.9834203	nan	nan
Kronecker	20	0.9827235	nan	nan
