model	gen	abs_mean	abs95d	abs95u
Linear_AE	1	0.1749821	0.1749311	0.1750331
Linear_AE	2	0.1722379	0.1720854	0.1723903
Linear_AE	3	0.1671568	0.1663144	0.1679991
Linear_AE	4	0.1651266	0.1642055	0.1660477
Linear_AE	5	0.1642101	0.1634219	0.1649983
Linear_AE	6	0.1637116	0.1628166	0.1646067
Linear_AE	7	0.1632871	0.1623864	0.1641877
Linear_AE	8	0.1627673	0.1617206	0.1638139
Linear_AE	9	0.1622958	0.1612002	0.1633913
Linear_AE	10	0.1620365	0.1609732	0.1630998
Linear_AE	11	0.1618712	0.1608394	0.1629029
Linear_AE	12	0.1617680	0.1607653	0.1627707
Linear_AE	13	0.1617280	0.1607459	0.1627100
Linear_AE	14	0.1616724	0.1607041	0.1626406
Linear_AE	15	0.1616409	0.1606772	0.1626047
Linear_AE	16	0.1616382	0.1606859	0.1625905
Linear_AE	17	0.1616308	0.1606821	0.1625794
Linear_AE	18	0.1616240	0.1606801	0.1625679
Linear_AE	19	0.1616157	0.1606793	0.1625521
Linear_AE	20	0.1616103	0.1606791	0.1625416
