model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1836410	nan	nan
Kronecker	2	0.5146821	nan	nan
Kronecker	3	1.0752095	nan	nan
Kronecker	4	1.7320122	nan	nan
Kronecker	5	1.6653461	nan	nan
Kronecker	6	1.0227893	nan	nan
Kronecker	7	0.9801559	nan	nan
Kronecker	8	0.9778071	nan	nan
Kronecker	9	0.9764459	nan	nan
Kronecker	10	0.9760231	nan	nan
Kronecker	11	0.9752623	nan	nan
Kronecker	12	0.9756464	nan	nan
Kronecker	13	0.9750070	nan	nan
Kronecker	14	0.9753363	nan	nan
Kronecker	15	0.9759924	nan	nan
Kronecker	16	0.9759029	nan	nan
Kronecker	17	0.9753256	nan	nan
Kronecker	18	0.9756346	nan	nan
Kronecker	19	0.9749818	nan	nan
Kronecker	20	0.9756196	nan	nan
