model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0265061	nan	nan
Kronecker	2	0.0400148	nan	nan
Kronecker	3	0.0650793	nan	nan
Kronecker	4	0.1373754	nan	nan
Kronecker	5	0.3096628	nan	nan
Kronecker	6	0.6691314	nan	nan
Kronecker	7	1.3025642	nan	nan
Kronecker	8	1.9033728	nan	nan
Kronecker	9	1.5222649	nan	nan
Kronecker	10	1.0348231	nan	nan
Kronecker	11	0.9848585	nan	nan
Kronecker	12	0.9701348	nan	nan
Kronecker	13	0.9602456	nan	nan
Kronecker	14	0.9797267	nan	nan
Kronecker	15	0.9677699	nan	nan
Kronecker	16	0.9580146	nan	nan
Kronecker	17	0.9785179	nan	nan
Kronecker	18	0.9663980	nan	nan
Kronecker	19	0.9566982	nan	nan
