model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1733230	nan	nan
Kronecker	2	0.4840679	nan	nan
Kronecker	3	1.0831807	nan	nan
Kronecker	4	1.7554239	nan	nan
Kronecker	5	1.6380831	nan	nan
Kronecker	6	1.0153092	nan	nan
Kronecker	7	0.9799896	nan	nan
Kronecker	8	0.9768022	nan	nan
Kronecker	9	0.9760637	nan	nan
Kronecker	10	0.9755058	nan	nan
Kronecker	11	0.9752109	nan	nan
Kronecker	12	0.9745174	nan	nan
Kronecker	13	0.9749650	nan	nan
Kronecker	14	0.9747462	nan	nan
Kronecker	15	0.9751787	nan	nan
Kronecker	16	0.9741956	nan	nan
Kronecker	17	0.9746012	nan	nan
Kronecker	18	0.9746681	nan	nan
Kronecker	19	0.9752262	nan	nan
Kronecker	20	0.9752377	nan	nan
