model	gen	abs_mean	abs95d	abs95u
BUGGE	1	0.1553579	0.1542740	0.1564419
BUGGE	2	0.1583383	0.1578501	0.1588266
BUGGE	3	0.1587377	0.1581752	0.1593002
BUGGE	4	0.1591340	0.1586918	0.1595763
BUGGE	5	0.1587354	0.1582830	0.1591877
BUGGE	6	0.1586649	0.1582076	0.1591222
BUGGE	7	0.1586308	0.1579533	0.1593083
BUGGE	8	0.1588953	0.1584068	0.1593838
BUGGE	9	0.1592633	0.1588464	0.1596801
BUGGE	10	0.1592182	0.1587920	0.1596443
BUGGE	11	0.1587498	0.1582040	0.1592957
BUGGE	12	0.1589736	0.1584509	0.1594963
BUGGE	13	0.1588754	0.1583851	0.1593656
BUGGE	14	0.1593300	0.1589491	0.1597108
BUGGE	15	0.1592723	0.1588549	0.1596897
BUGGE	16	0.1597392	0.1594761	0.1600023
BUGGE	17	0.1593631	0.1587954	0.1599308
BUGGE	18	0.1595875	0.1592490	0.1599260
BUGGE	19	0.1598202	0.1594849	0.1601555
BUGGE	20	0.1597993	0.1595052	0.1600933
