model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0274825	nan	nan
Kronecker	2	0.0409851	nan	nan
Kronecker	3	0.0666976	nan	nan
Kronecker	4	0.1423530	nan	nan
Kronecker	5	0.3203329	nan	nan
Kronecker	6	0.7123971	nan	nan
Kronecker	7	1.3039200	nan	nan
Kronecker	8	1.9501273	nan	nan
Kronecker	9	1.6322783	nan	nan
Kronecker	10	1.0697662	nan	nan
Kronecker	11	1.0376227	nan	nan
Kronecker	12	1.0263835	nan	nan
Kronecker	13	1.0472477	nan	nan
Kronecker	14	1.0333392	nan	nan
Kronecker	15	1.0228975	nan	nan
Kronecker	16	1.0439337	nan	nan
Kronecker	17	1.0313728	nan	nan
Kronecker	18	1.0238194	nan	nan
