model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0276539	nan	nan
Kronecker	2	0.0411948	nan	nan
Kronecker	3	0.0682435	nan	nan
Kronecker	4	0.1461247	nan	nan
Kronecker	5	0.3264945	nan	nan
Kronecker	6	0.6944235	nan	nan
Kronecker	7	1.3731408	nan	nan
Kronecker	8	1.8690655	nan	nan
Kronecker	9	1.4047595	nan	nan
Kronecker	10	0.9500660	nan	nan
Kronecker	11	0.9147447	nan	nan
Kronecker	12	0.9039271	nan	nan
Kronecker	13	0.9229342	nan	nan
Kronecker	14	0.9098303	nan	nan
Kronecker	15	0.9008288	nan	nan
Kronecker	16	0.9192806	nan	nan
Kronecker	17	0.9084017	nan	nan
Kronecker	18	0.8990044	nan	nan
Kronecker	19	0.9185322	nan	nan
Kronecker	20	0.9071984	nan	nan
