model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1737102	nan	nan
Kronecker	2	0.4845729	nan	nan
Kronecker	3	1.0844211	nan	nan
Kronecker	4	1.7588726	nan	nan
Kronecker	5	1.6386005	nan	nan
Kronecker	6	1.0150144	nan	nan
Kronecker	7	0.9800854	nan	nan
Kronecker	8	0.9770330	nan	nan
Kronecker	9	0.9762696	nan	nan
Kronecker	10	0.9757149	nan	nan
Kronecker	11	0.9750969	nan	nan
Kronecker	12	0.9755284	nan	nan
Kronecker	13	0.9752380	nan	nan
Kronecker	14	0.9753919	nan	nan
Kronecker	15	0.9746734	nan	nan
Kronecker	16	0.9752391	nan	nan
Kronecker	17	0.9750971	nan	nan
Kronecker	18	0.9753172	nan	nan
Kronecker	19	0.9743740	nan	nan
Kronecker	20	0.9742929	nan	nan
