model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0268756	nan	nan
Kronecker	2	0.0415311	nan	nan
Kronecker	3	0.0679075	nan	nan
Kronecker	4	0.1462586	nan	nan
Kronecker	5	0.3301102	nan	nan
Kronecker	6	0.7053162	nan	nan
Kronecker	7	1.3459603	nan	nan
Kronecker	8	1.9250684	nan	nan
Kronecker	9	1.2949329	nan	nan
Kronecker	10	0.9501785	nan	nan
Kronecker	11	0.9199868	nan	nan
Kronecker	12	0.9084841	nan	nan
Kronecker	13	0.9289586	nan	nan
Kronecker	14	0.9157610	nan	nan
Kronecker	15	0.9064261	nan	nan
Kronecker	16	0.9270567	nan	nan
Kronecker	17	0.9144627	nan	nan
Kronecker	18	0.9044670	nan	nan
Kronecker	19	0.9244787	nan	nan
Kronecker	20	0.9128064	nan	nan
