model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0266510	nan	nan
Kronecker	2	0.0407540	nan	nan
Kronecker	3	0.0668678	nan	nan
Kronecker	4	0.1456106	nan	nan
Kronecker	5	0.3296527	nan	nan
Kronecker	6	0.7030016	nan	nan
Kronecker	7	1.2565239	nan	nan
Kronecker	8	1.8272512	nan	nan
Kronecker	9	1.4462508	nan	nan
Kronecker	10	0.9760402	nan	nan
Kronecker	11	0.9289960	nan	nan
Kronecker	12	0.9153968	nan	nan
Kronecker	13	0.9054884	nan	nan
Kronecker	14	0.9243962	nan	nan
Kronecker	15	0.9131750	nan	nan
Kronecker	16	0.9039817	nan	nan
Kronecker	17	0.9234597	nan	nan
Kronecker	18	0.9118734	nan	nan
Kronecker	19	0.9023592	nan	nan
Kronecker	20	0.9242930	nan	nan
