model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1829019	nan	nan
Kronecker	2	0.5131755	nan	nan
Kronecker	3	1.0714475	nan	nan
Kronecker	4	1.7085830	nan	nan
Kronecker	5	1.6719891	nan	nan
Kronecker	6	1.0201426	nan	nan
Kronecker	7	0.9774945	nan	nan
Kronecker	8	0.9752966	nan	nan
Kronecker	9	0.9748594	nan	nan
Kronecker	10	0.9743462	nan	nan
Kronecker	11	0.9740984	nan	nan
Kronecker	12	0.9745795	nan	nan
Kronecker	13	0.9743185	nan	nan
Kronecker	14	0.9745503	nan	nan
Kronecker	15	0.9737356	nan	nan
Kronecker	16	0.9743522	nan	nan
Kronecker	17	0.9745415	nan	nan
Kronecker	18	0.9743534	nan	nan
Kronecker	19	0.9745128	nan	nan
Kronecker	20	0.9746929	nan	nan
