model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1857236	nan	nan
Kronecker	2	0.5247660	nan	nan
Kronecker	3	1.0940174	nan	nan
Kronecker	4	1.7615548	nan	nan
Kronecker	5	1.6292477	nan	nan
Kronecker	6	1.0120781	nan	nan
Kronecker	7	0.9821890	nan	nan
Kronecker	8	0.9798773	nan	nan
Kronecker	9	0.9794294	nan	nan
Kronecker	10	0.9791700	nan	nan
Kronecker	11	0.9788551	nan	nan
Kronecker	12	0.9786076	nan	nan
Kronecker	13	0.9784296	nan	nan
Kronecker	14	0.9785877	nan	nan
Kronecker	15	0.9785702	nan	nan
Kronecker	16	0.9788020	nan	nan
Kronecker	17	0.9782680	nan	nan
Kronecker	18	0.9787612	nan	nan
Kronecker	19	0.9780913	nan	nan
Kronecker	20	0.9785051	nan	nan
