model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0277482	nan	nan
Kronecker	2	0.0432293	nan	nan
Kronecker	3	0.0703619	nan	nan
Kronecker	4	0.1552698	nan	nan
Kronecker	5	0.3482629	nan	nan
Kronecker	6	0.7474641	nan	nan
Kronecker	7	1.3501553	nan	nan
Kronecker	8	1.9938958	nan	nan
Kronecker	9	1.5619400	nan	nan
Kronecker	10	1.0767484	nan	nan
Kronecker	11	1.0340513	nan	nan
Kronecker	12	1.0226896	nan	nan
Kronecker	13	1.0145077	nan	nan
Kronecker	14	1.0374366	nan	nan
Kronecker	15	1.0254300	nan	nan
Kronecker	16	1.0155334	nan	nan
Kronecker	17	1.0376392	nan	nan
Kronecker	18	1.0250834	nan	nan
