model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0272757	nan	nan
Kronecker	2	0.0413435	nan	nan
Kronecker	3	0.0675543	nan	nan
Kronecker	4	0.1458499	nan	nan
Kronecker	5	0.3267869	nan	nan
Kronecker	6	0.6986579	nan	nan
Kronecker	7	1.2592999	nan	nan
Kronecker	8	1.8319088	nan	nan
Kronecker	9	1.4620111	nan	nan
Kronecker	10	0.9668952	nan	nan
Kronecker	11	0.9234532	nan	nan
Kronecker	12	0.9113187	nan	nan
Kronecker	13	0.9043778	nan	nan
Kronecker	14	0.9239863	nan	nan
Kronecker	15	0.9124060	nan	nan
Kronecker	16	0.9040385	nan	nan
Kronecker	17	0.9243492	nan	nan
Kronecker	18	0.9128366	nan	nan
Kronecker	19	0.9028233	nan	nan
Kronecker	20	0.9250099	nan	nan
