model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0284129	nan	nan
Kronecker	2	0.0425481	nan	nan
Kronecker	3	0.0701155	nan	nan
Kronecker	4	0.1533159	nan	nan
Kronecker	5	0.3459111	nan	nan
Kronecker	6	0.6872384	nan	nan
Kronecker	7	1.2607374	nan	nan
Kronecker	8	1.9403880	nan	nan
Kronecker	9	1.4743700	nan	nan
Kronecker	10	1.0262501	nan	nan
Kronecker	11	0.9799544	nan	nan
Kronecker	12	0.9676745	nan	nan
Kronecker	13	0.9601056	nan	nan
Kronecker	14	0.9816677	nan	nan
Kronecker	15	0.9690276	nan	nan
Kronecker	16	0.9587787	nan	nan
Kronecker	17	0.9822842	nan	nan
Kronecker	18	0.9701542	nan	nan
Kronecker	19	0.9603222	nan	nan
