model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1734296	nan	nan
Kronecker	2	0.4856284	nan	nan
Kronecker	3	1.0869448	nan	nan
Kronecker	4	1.7612434	nan	nan
Kronecker	5	1.6391300	nan	nan
Kronecker	6	1.0157895	nan	nan
Kronecker	7	0.9799179	nan	nan
Kronecker	8	0.9768926	nan	nan
Kronecker	9	0.9767943	nan	nan
Kronecker	10	0.9756053	nan	nan
Kronecker	11	0.9747660	nan	nan
Kronecker	12	0.9746454	nan	nan
Kronecker	13	0.9750132	nan	nan
Kronecker	14	0.9753172	nan	nan
Kronecker	15	0.9757289	nan	nan
Kronecker	16	0.9752012	nan	nan
Kronecker	17	0.9753163	nan	nan
Kronecker	18	0.9752956	nan	nan
Kronecker	19	0.9753027	nan	nan
Kronecker	20	0.9754047	nan	nan
