model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1688943	nan	nan
Kronecker	2	0.4772616	nan	nan
Kronecker	3	1.0724604	nan	nan
Kronecker	4	1.7097620	nan	nan
Kronecker	5	1.6843742	nan	nan
Kronecker	6	1.0186844	nan	nan
Kronecker	7	0.9762930	nan	nan
Kronecker	8	0.9735441	nan	nan
Kronecker	9	0.9730024	nan	nan
Kronecker	10	0.9726365	nan	nan
Kronecker	11	0.9718226	nan	nan
Kronecker	12	0.9724499	nan	nan
Kronecker	13	0.9725250	nan	nan
Kronecker	14	0.9725262	nan	nan
Kronecker	15	0.9721104	nan	nan
Kronecker	16	0.9723273	nan	nan
Kronecker	17	0.9725436	nan	nan
Kronecker	18	0.9719446	nan	nan
Kronecker	19	0.9719953	nan	nan
Kronecker	20	0.9723869	nan	nan
