model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0250816	nan	nan
Kronecker	2	0.0403314	nan	nan
Kronecker	3	0.0664093	nan	nan
Kronecker	4	0.1439920	nan	nan
Kronecker	5	0.3248792	nan	nan
Kronecker	6	0.6953140	nan	nan
Kronecker	7	1.2045034	nan	nan
Kronecker	8	1.8699031	nan	nan
Kronecker	9	1.6306178	nan	nan
Kronecker	10	1.0226287	nan	nan
Kronecker	11	0.9787434	nan	nan
Kronecker	12	0.9664694	nan	nan
Kronecker	13	0.9591974	nan	nan
Kronecker	14	0.9788988	nan	nan
Kronecker	15	0.9668146	nan	nan
Kronecker	16	0.9588058	nan	nan
Kronecker	17	0.9788253	nan	nan
Kronecker	18	0.9670492	nan	nan
Kronecker	19	0.9578737	nan	nan
