model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	0.7589354	0.7539055	0.7639652
GCN_AE	2	0.1755312	0.1266746	0.2243879
GCN_AE	3	0.1448730	0.1358044	0.1539416
GCN_AE	4	0.1408509	0.1407899	0.1409119
GCN_AE	5	0.1408600	0.1408062	0.1409138
GCN_AE	6	0.1408646	0.1408116	0.1409175
GCN_AE	7	0.1408646	0.1408116	0.1409175
GCN_AE	8	0.1408646	0.1408116	0.1409175
GCN_AE	9	0.1408646	0.1408116	0.1409175
GCN_AE	10	0.1408646	0.1408116	0.1409175
GCN_AE	11	0.1408646	0.1408116	0.1409175
GCN_AE	12	0.1408646	0.1408116	0.1409175
GCN_AE	13	0.1408646	0.1408116	0.1409175
GCN_AE	14	0.1408646	0.1408116	0.1409175
GCN_AE	15	0.1408646	0.1408116	0.1409175
GCN_AE	16	0.1408646	0.1408116	0.1409175
GCN_AE	17	0.1408646	0.1408116	0.1409175
GCN_AE	18	0.1408646	0.1408116	0.1409175
GCN_AE	19	0.1408646	0.1408116	0.1409175
GCN_AE	20	0.1408646	0.1408116	0.1409175
