model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1866859	nan	nan
Kronecker	2	0.5631778	nan	nan
Kronecker	3	1.1447764	nan	nan
Kronecker	4	1.7866540	nan	nan
Kronecker	5	1.5937704	nan	nan
Kronecker	6	1.0133620	nan	nan
Kronecker	7	0.9863914	nan	nan
Kronecker	8	0.9851743	nan	nan
Kronecker	9	0.9843229	nan	nan
Kronecker	10	0.9840441	nan	nan
Kronecker	11	0.9839915	nan	nan
Kronecker	12	0.9836859	nan	nan
Kronecker	13	0.9847067	nan	nan
Kronecker	14	0.9844243	nan	nan
Kronecker	15	0.9835431	nan	nan
Kronecker	16	0.9841871	nan	nan
Kronecker	17	0.9836311	nan	nan
Kronecker	18	0.9840300	nan	nan
Kronecker	19	0.9843134	nan	nan
Kronecker	20	0.9847432	nan	nan
