model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0253472	nan	nan
Kronecker	2	0.0403183	nan	nan
Kronecker	3	0.0643476	nan	nan
Kronecker	4	0.1371598	nan	nan
Kronecker	5	0.3103908	nan	nan
Kronecker	6	0.6658845	nan	nan
Kronecker	7	1.2102928	nan	nan
Kronecker	8	1.8008260	nan	nan
Kronecker	9	1.5195640	nan	nan
Kronecker	10	0.9790577	nan	nan
Kronecker	11	0.9315524	nan	nan
Kronecker	12	0.9181371	nan	nan
Kronecker	13	0.9081225	nan	nan
Kronecker	14	0.9280057	nan	nan
Kronecker	15	0.9156153	nan	nan
Kronecker	16	0.9056489	nan	nan
Kronecker	17	0.9258259	nan	nan
Kronecker	18	0.9140734	nan	nan
Kronecker	19	0.9046848	nan	nan
Kronecker	20	0.9252436	nan	nan
