model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	0.0543290	0.0537603	0.0548977
GCN_AE	2	0.0365132	0.0358085	0.0372179
GCN_AE	3	0.0362197	0.0354999	0.0369394
GCN_AE	4	0.0356446	0.0349549	0.0363343
GCN_AE	5	0.0351389	0.0344238	0.0358541
GCN_AE	6	0.0347735	0.0340877	0.0354594
GCN_AE	7	0.0345623	0.0338923	0.0352323
GCN_AE	8	0.0344725	0.0338064	0.0351386
GCN_AE	9	0.0344544	0.0337936	0.0351152
GCN_AE	10	0.0344520	0.0337919	0.0351120
GCN_AE	11	0.0344520	0.0337919	0.0351120
GCN_AE	12	0.0343582	0.0337013	0.0350151
GCN_AE	13	0.0342782	0.0336215	0.0349349
GCN_AE	14	0.0342781	0.0336215	0.0349347
GCN_AE	15	0.0342769	0.0336208	0.0349330
GCN_AE	16	0.0342738	0.0336190	0.0349287
GCN_AE	17	0.0342738	0.0336190	0.0349287
GCN_AE	18	0.0342738	0.0336190	0.0349287
GCN_AE	19	0.0342738	0.0336190	0.0349287
GCN_AE	20	0.0342738	0.0336190	0.0349287
