model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0297800	nan	nan
Kronecker	2	0.0461197	nan	nan
Kronecker	3	0.0776308	nan	nan
Kronecker	4	0.1706678	nan	nan
Kronecker	5	0.3874608	nan	nan
Kronecker	6	0.7792342	nan	nan
Kronecker	7	1.5475673	nan	nan
Kronecker	8	2.3648035	nan	nan
Kronecker	9	1.6567013	nan	nan
Kronecker	10	1.3477966	nan	nan
Kronecker	11	1.3131589	nan	nan
Kronecker	12	1.3004693	nan	nan
Kronecker	13	1.3248433	nan	nan
Kronecker	14	1.3099407	nan	nan
Kronecker	15	1.2981141	nan	nan
