model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1849396	nan	nan
Kronecker	2	0.5191241	nan	nan
Kronecker	3	1.0875763	nan	nan
Kronecker	4	1.7550974	nan	nan
Kronecker	5	1.6338284	nan	nan
Kronecker	6	1.0154817	nan	nan
Kronecker	7	0.9820964	nan	nan
Kronecker	8	0.9788200	nan	nan
Kronecker	9	0.9783024	nan	nan
Kronecker	10	0.9774357	nan	nan
Kronecker	11	0.9777535	nan	nan
Kronecker	12	0.9776144	nan	nan
Kronecker	13	0.9774333	nan	nan
Kronecker	14	0.9775985	nan	nan
Kronecker	15	0.9774983	nan	nan
Kronecker	16	0.9783216	nan	nan
Kronecker	17	0.9781372	nan	nan
Kronecker	18	0.9776918	nan	nan
Kronecker	19	0.9777519	nan	nan
Kronecker	20	0.9774070	nan	nan
