model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0279462	nan	nan
Kronecker	2	0.0418122	nan	nan
Kronecker	3	0.0675840	nan	nan
Kronecker	4	0.1446372	nan	nan
Kronecker	5	0.3268281	nan	nan
Kronecker	6	0.6973765	nan	nan
Kronecker	7	1.2558532	nan	nan
Kronecker	8	1.8286811	nan	nan
Kronecker	9	1.4708869	nan	nan
Kronecker	10	0.9482735	nan	nan
Kronecker	11	0.9190006	nan	nan
Kronecker	12	0.9083736	nan	nan
Kronecker	13	0.9280521	nan	nan
Kronecker	14	0.9158390	nan	nan
Kronecker	15	0.9063548	nan	nan
Kronecker	16	0.9261194	nan	nan
Kronecker	17	0.9137950	nan	nan
Kronecker	18	0.9051800	nan	nan
Kronecker	19	0.9249770	nan	nan
Kronecker	20	0.9133799	nan	nan
