model	gen	abs_mean	abs95d	abs95u
Linear_AE	0	0.0000000	nan	nan
Linear_AE	1	1.7455744	nan	nan
Linear_AE	2	1.7213026	nan	nan
Linear_AE	3	1.6816325	nan	nan
Linear_AE	4	1.6675625	nan	nan
Linear_AE	5	1.6411862	nan	nan
Linear_AE	6	1.6246860	nan	nan
Linear_AE	7	1.6235058	nan	nan
Linear_AE	8	1.6216104	nan	nan
Linear_AE	9	1.6190571	nan	nan
Linear_AE	10	1.6174860	nan	nan
Linear_AE	11	1.6167255	nan	nan
Linear_AE	12	1.6167035	nan	nan
Linear_AE	13	1.6168387	nan	nan
Linear_AE	14	1.6169570	nan	nan
Linear_AE	15	1.6170476	nan	nan
Linear_AE	16	1.6171284	nan	nan
Linear_AE	17	1.6172183	nan	nan
Linear_AE	18	1.6172687	nan	nan
Linear_AE	19	1.6172836	nan	nan
Linear_AE	20	1.6172511	nan	nan
