model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0278945	nan	nan
Kronecker	2	0.0409717	nan	nan
Kronecker	3	0.0673953	nan	nan
Kronecker	4	0.1439390	nan	nan
Kronecker	5	0.3242829	nan	nan
Kronecker	6	0.6501317	nan	nan
Kronecker	7	1.2203859	nan	nan
Kronecker	8	2.0140463	nan	nan
Kronecker	9	1.9880896	nan	nan
Kronecker	10	1.3042291	nan	nan
Kronecker	11	1.2141965	nan	nan
Kronecker	12	1.2028350	nan	nan
Kronecker	13	1.2242028	nan	nan
Kronecker	14	1.2104271	nan	nan
Kronecker	15	1.1999168	nan	nan
Kronecker	16	1.2209534	nan	nan
