model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1850391	nan	nan
Kronecker	2	0.5219062	nan	nan
Kronecker	3	1.0896641	nan	nan
Kronecker	4	1.7519821	nan	nan
Kronecker	5	1.6273983	nan	nan
Kronecker	6	1.0158015	nan	nan
Kronecker	7	0.9822101	nan	nan
Kronecker	8	0.9793902	nan	nan
Kronecker	9	0.9792848	nan	nan
Kronecker	10	0.9790208	nan	nan
Kronecker	11	0.9781289	nan	nan
Kronecker	12	0.9775080	nan	nan
Kronecker	13	0.9771807	nan	nan
Kronecker	14	0.9775847	nan	nan
Kronecker	15	0.9778272	nan	nan
Kronecker	16	0.9777954	nan	nan
Kronecker	17	0.9780499	nan	nan
Kronecker	18	0.9781178	nan	nan
Kronecker	19	0.9775346	nan	nan
Kronecker	20	0.9775598	nan	nan
