model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1690455	nan	nan
Kronecker	2	0.4729378	nan	nan
Kronecker	3	1.0643267	nan	nan
Kronecker	4	1.6990251	nan	nan
Kronecker	5	1.7092388	nan	nan
Kronecker	6	1.0183949	nan	nan
Kronecker	7	0.9750705	nan	nan
Kronecker	8	0.9719112	nan	nan
Kronecker	9	0.9708606	nan	nan
Kronecker	10	0.9706747	nan	nan
Kronecker	11	0.9715480	nan	nan
Kronecker	12	0.9706158	nan	nan
Kronecker	13	0.9705246	nan	nan
Kronecker	14	0.9702489	nan	nan
Kronecker	15	0.9705109	nan	nan
Kronecker	16	0.9705223	nan	nan
Kronecker	17	0.9710344	nan	nan
Kronecker	18	0.9703248	nan	nan
Kronecker	19	0.9707648	nan	nan
Kronecker	20	0.9704355	nan	nan
