model	gen	abs_mean	abs95d	abs95u
SBM	1	0.0363902	0.0362640	0.0365164
SBM	2	0.0368130	0.0366833	0.0369428
SBM	3	0.0370998	0.0369503	0.0372493
SBM	4	0.0373072	0.0371315	0.0374829
SBM	5	0.0375443	0.0373689	0.0377198
SBM	6	0.0377517	0.0375720	0.0379314
SBM	7	0.0379363	0.0377458	0.0381268
SBM	8	0.0380504	0.0378441	0.0382568
SBM	9	0.0382250	0.0380092	0.0384409
SBM	10	0.0383383	0.0381174	0.0385592
SBM	11	0.0384750	0.0382623	0.0386878
SBM	12	0.0386240	0.0384096	0.0388384
SBM	13	0.0387556	0.0385284	0.0389829
SBM	14	0.0388596	0.0386246	0.0390946
SBM	15	0.0389639	0.0387300	0.0391977
SBM	16	0.0391110	0.0388900	0.0393319
SBM	17	0.0392533	0.0390300	0.0394767
SBM	18	0.0393407	0.0391284	0.0395529
SBM	19	0.0394638	0.0392505	0.0396770
SBM	20	0.0395323	0.0393224	0.0397423
