model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.0290275	nan	nan
Kronecker	2	0.0429725	nan	nan
Kronecker	3	0.0710272	nan	nan
Kronecker	4	0.1550818	nan	nan
Kronecker	5	0.3511941	nan	nan
Kronecker	6	0.7543871	nan	nan
Kronecker	7	1.3757875	nan	nan
Kronecker	8	2.0738416	nan	nan
Kronecker	9	1.6333921	nan	nan
Kronecker	10	1.1393226	nan	nan
Kronecker	11	1.1082310	nan	nan
Kronecker	12	1.0964787	nan	nan
Kronecker	13	1.1181486	nan	nan
Kronecker	14	1.1044061	nan	nan
Kronecker	15	1.0940346	nan	nan
Kronecker	16	1.1155555	nan	nan
Kronecker	17	1.1033477	nan	nan
