model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1701565	nan	nan
Kronecker	2	0.4761013	nan	nan
Kronecker	3	1.0649509	nan	nan
Kronecker	4	1.6976641	nan	nan
Kronecker	5	1.7051457	nan	nan
Kronecker	6	1.0200633	nan	nan
Kronecker	7	0.9756109	nan	nan
Kronecker	8	0.9727590	nan	nan
Kronecker	9	0.9716159	nan	nan
Kronecker	10	0.9711899	nan	nan
Kronecker	11	0.9707695	nan	nan
Kronecker	12	0.9707104	nan	nan
Kronecker	13	0.9707522	nan	nan
Kronecker	14	0.9709852	nan	nan
Kronecker	15	0.9701531	nan	nan
Kronecker	16	0.9700765	nan	nan
Kronecker	17	0.9706515	nan	nan
Kronecker	18	0.9710324	nan	nan
Kronecker	19	0.9707651	nan	nan
Kronecker	20	0.9706150	nan	nan
