model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1734309	nan	nan
Kronecker	2	0.4852137	nan	nan
Kronecker	3	1.0901050	nan	nan
Kronecker	4	1.7606298	nan	nan
Kronecker	5	1.6370671	nan	nan
Kronecker	6	1.0132588	nan	nan
Kronecker	7	0.9798012	nan	nan
Kronecker	8	0.9776020	nan	nan
Kronecker	9	0.9766978	nan	nan
Kronecker	10	0.9761250	nan	nan
Kronecker	11	0.9751491	nan	nan
Kronecker	12	0.9755550	nan	nan
Kronecker	13	0.9751834	nan	nan
Kronecker	14	0.9757205	nan	nan
Kronecker	15	0.9752082	nan	nan
Kronecker	16	0.9752441	nan	nan
Kronecker	17	0.9758349	nan	nan
Kronecker	18	0.9752353	nan	nan
Kronecker	19	0.9759083	nan	nan
Kronecker	20	0.9753429	nan	nan
