model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1741022	nan	nan
Kronecker	2	0.4909275	nan	nan
Kronecker	3	1.0942882	nan	nan
Kronecker	4	1.7684062	nan	nan
Kronecker	5	1.6358997	nan	nan
Kronecker	6	1.0119235	nan	nan
Kronecker	7	0.9799069	nan	nan
Kronecker	8	0.9777227	nan	nan
Kronecker	9	0.9769120	nan	nan
Kronecker	10	0.9759199	nan	nan
Kronecker	11	0.9768831	nan	nan
Kronecker	12	0.9762960	nan	nan
Kronecker	13	0.9762837	nan	nan
Kronecker	14	0.9760453	nan	nan
Kronecker	15	0.9759973	nan	nan
Kronecker	16	0.9762986	nan	nan
Kronecker	17	0.9766751	nan	nan
Kronecker	18	0.9766380	nan	nan
Kronecker	19	0.9764871	nan	nan
Kronecker	20	0.9768358	nan	nan
