model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.1853923	nan	nan
Kronecker	2	0.5220364	nan	nan
Kronecker	3	1.0883910	nan	nan
Kronecker	4	1.7466090	nan	nan
Kronecker	5	1.6537680	nan	nan
Kronecker	6	1.0093869	nan	nan
Kronecker	7	0.9811495	nan	nan
Kronecker	8	0.9794357	nan	nan
Kronecker	9	0.9781099	nan	nan
Kronecker	10	0.9780573	nan	nan
Kronecker	11	0.9775925	nan	nan
Kronecker	12	0.9770680	nan	nan
Kronecker	13	0.9774773	nan	nan
Kronecker	14	0.9775322	nan	nan
Kronecker	15	0.9770019	nan	nan
Kronecker	16	0.9771383	nan	nan
Kronecker	17	0.9777570	nan	nan
Kronecker	18	0.9774130	nan	nan
Kronecker	19	0.9772809	nan	nan
Kronecker	20	0.9781649	nan	nan
