model	gen	abs_mean	abs95d	abs95u
Linear_AE	0	0.0000000	nan	nan
Linear_AE	1	1.7443739	nan	nan
Linear_AE	2	1.7208185	nan	nan
Linear_AE	3	1.6762761	nan	nan
Linear_AE	4	1.6511661	nan	nan
Linear_AE	5	1.6474328	nan	nan
Linear_AE	6	1.6459533	nan	nan
Linear_AE	7	1.6435686	nan	nan
Linear_AE	8	1.6367453	nan	nan
Linear_AE	9	1.6221211	nan	nan
Linear_AE	10	1.6198258	nan	nan
Linear_AE	11	1.6189315	nan	nan
Linear_AE	12	1.6180638	nan	nan
Linear_AE	13	1.6163722	nan	nan
Linear_AE	14	1.6124947	nan	nan
Linear_AE	15	1.6103232	nan	nan
Linear_AE	16	1.6110438	nan	nan
Linear_AE	17	1.6111008	nan	nan
Linear_AE	18	1.6110182	nan	nan
Linear_AE	19	1.6110067	nan	nan
Linear_AE	20	1.6110025	nan	nan
