model	gen	abs_mean	abs95d	abs95u
Linear_AE	0	0.0000000	nan	nan
Linear_AE	1	1.7466106	nan	nan
Linear_AE	2	1.7210834	nan	nan
Linear_AE	3	1.6785684	nan	nan
Linear_AE	4	1.6537368	nan	nan
Linear_AE	5	1.6474759	nan	nan
Linear_AE	6	1.6404552	nan	nan
Linear_AE	7	1.6255055	nan	nan
Linear_AE	8	1.6239005	nan	nan
Linear_AE	9	1.6217370	nan	nan
Linear_AE	10	1.6196789	nan	nan
Linear_AE	11	1.6178020	nan	nan
Linear_AE	12	1.6161193	nan	nan
Linear_AE	13	1.6160228	nan	nan
Linear_AE	14	1.6162526	nan	nan
Linear_AE	15	1.6162931	nan	nan
Linear_AE	16	1.6162931	nan	nan
Linear_AE	17	1.6162912	nan	nan
Linear_AE	18	1.6162800	nan	nan
Linear_AE	19	1.6162923	nan	nan
Linear_AE	20	1.6162931	nan	nan
