model	gen	abs_mean	abs95d	abs95u
Linear_AE	0	0.0000000	nan	nan
Linear_AE	1	1.9887856	nan	nan
Linear_AE	2	1.9174180	nan	nan
Linear_AE	3	1.7429403	nan	nan
Linear_AE	4	1.6863763	nan	nan
Linear_AE	5	1.6830786	nan	nan
Linear_AE	6	1.6773752	nan	nan
Linear_AE	7	1.6685419	nan	nan
Linear_AE	8	1.6225376	nan	nan
Linear_AE	9	1.6012787	nan	nan
Linear_AE	10	1.5995035	nan	nan
Linear_AE	11	1.5986416	nan	nan
Linear_AE	12	1.5981372	nan	nan
Linear_AE	13	1.5980693	nan	nan
Linear_AE	14	1.5980693	nan	nan
Linear_AE	15	1.5980693	nan	nan
Linear_AE	16	1.5980693	nan	nan
Linear_AE	17	1.5980693	nan	nan
Linear_AE	18	1.5980693	nan	nan
Linear_AE	19	1.5980693	nan	nan
Linear_AE	20	1.5980693	nan	nan
