model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0277299	nan	nan
Kronecker	2	0.0429017	nan	nan
Kronecker	3	0.0711754	nan	nan
Kronecker	4	0.1538434	nan	nan
Kronecker	5	0.3450569	nan	nan
Kronecker	6	0.7382103	nan	nan
Kronecker	7	1.3995594	nan	nan
Kronecker	8	1.9601872	nan	nan
Kronecker	9	1.2010916	nan	nan
Kronecker	10	0.9422779	nan	nan
Kronecker	11	0.9239950	nan	nan
Kronecker	12	0.9113857	nan	nan
Kronecker	13	0.9035122	nan	nan
Kronecker	14	0.9264004	nan	nan
Kronecker	15	0.9139183	nan	nan
Kronecker	16	0.9042717	nan	nan
Kronecker	17	0.9266475	nan	nan
Kronecker	18	0.9142754	nan	nan
Kronecker	19	0.9044085	nan	nan
Kronecker	20	0.9262080	nan	nan
