model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0264771	nan	nan
Kronecker	2	0.0398608	nan	nan
Kronecker	3	0.0644127	nan	nan
Kronecker	4	0.1366703	nan	nan
Kronecker	5	0.3087952	nan	nan
Kronecker	6	0.6628260	nan	nan
Kronecker	7	1.2052169	nan	nan
Kronecker	8	1.7999883	nan	nan
Kronecker	9	1.5444174	nan	nan
Kronecker	10	0.9932301	nan	nan
Kronecker	11	0.9138173	nan	nan
Kronecker	12	0.9049096	nan	nan
Kronecker	13	0.9251468	nan	nan
Kronecker	14	0.9136467	nan	nan
Kronecker	15	0.9040619	nan	nan
Kronecker	16	0.9245417	nan	nan
Kronecker	17	0.9131204	nan	nan
Kronecker	18	0.9050883	nan	nan
Kronecker	19	0.9254153	nan	nan
Kronecker	20	0.9142524	nan	nan
