model	gen	abs_mean	abs95d	abs95u
Linear_AE	0	0.0000000	nan	nan
Linear_AE	1	1.8623538	nan	nan
Linear_AE	2	1.8140464	nan	nan
Linear_AE	3	1.7134742	nan	nan
Linear_AE	4	1.6794144	nan	nan
Linear_AE	5	1.6511620	nan	nan
Linear_AE	6	1.6472728	nan	nan
Linear_AE	7	1.6410502	nan	nan
Linear_AE	8	1.6329807	nan	nan
Linear_AE	9	1.6251644	nan	nan
Linear_AE	10	1.6182512	nan	nan
Linear_AE	11	1.6150031	nan	nan
Linear_AE	12	1.6150041	nan	nan
Linear_AE	13	1.6150041	nan	nan
Linear_AE	14	1.6150041	nan	nan
Linear_AE	15	1.6150041	nan	nan
Linear_AE	16	1.6150041	nan	nan
Linear_AE	17	1.6146377	nan	nan
Linear_AE	18	1.6146184	nan	nan
Linear_AE	19	1.6146349	nan	nan
Linear_AE	20	1.6146349	nan	nan
