model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.0266034	nan	nan
Kronecker	2	0.0396230	nan	nan
Kronecker	3	0.0644231	nan	nan
Kronecker	4	0.1382698	nan	nan
Kronecker	5	0.3120545	nan	nan
Kronecker	6	0.6703514	nan	nan
Kronecker	7	1.1869177	nan	nan
Kronecker	8	1.7943068	nan	nan
Kronecker	9	1.5444690	nan	nan
Kronecker	10	0.9928611	nan	nan
Kronecker	11	0.9136251	nan	nan
Kronecker	12	0.9063583	nan	nan
Kronecker	13	0.9263812	nan	nan
Kronecker	14	0.9150935	nan	nan
Kronecker	15	0.9056398	nan	nan
Kronecker	16	0.9254649	nan	nan
Kronecker	17	0.9138626	nan	nan
Kronecker	18	0.9065175	nan	nan
Kronecker	19	0.9271336	nan	nan
Kronecker	20	0.9151029	nan	nan
