model	gen	abs_mean	abs95d	abs95u
Kronecker	0	0.0000000	nan	nan
Kronecker	1	0.1838486	nan	nan
Kronecker	2	0.5169471	nan	nan
Kronecker	3	1.0750687	nan	nan
Kronecker	4	1.7073901	nan	nan
Kronecker	5	1.6636506	nan	nan
Kronecker	6	1.0155488	nan	nan
Kronecker	7	0.9805043	nan	nan
Kronecker	8	0.9770154	nan	nan
Kronecker	9	0.9754203	nan	nan
Kronecker	10	0.9754151	nan	nan
Kronecker	11	0.9749444	nan	nan
Kronecker	12	0.9750668	nan	nan
Kronecker	13	0.9747640	nan	nan
Kronecker	14	0.9739764	nan	nan
Kronecker	15	0.9743506	nan	nan
Kronecker	16	0.9742206	nan	nan
Kronecker	17	0.9747752	nan	nan
Kronecker	18	0.9741940	nan	nan
Kronecker	19	0.9751936	nan	nan
Kronecker	20	0.9750402	nan	nan
