model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.9642857142857139	0.9642857142857139	0.9642857142857139	0.9642857142857139	0.9642857142857139	0.9642857142857139
SBM	2	0.9631195335276965	0.9623533631221444	0.9638857039332487	0.9994169096209912	0.9990338244182151	0.9997999948237672
SBM	3	0.9622448979591836	0.961308443869004	0.9631813520493631	0.9992711370262389	0.9988534117463272	0.9996888623061506
SBM	4	0.9616618075801747	0.9606624853458152	0.9626611298145342	0.9997084548104955	0.9994246663658801	0.9999922432551109
SBM	5	0.9606413994169096	0.9596051505324088	0.9616776483014104	0.9993440233236152	0.9989426858563953	0.999745360790835
SBM	6	0.9600583090379009	0.9590394773414916	0.9610771407343102	0.9994169096209911	0.999033824418215	0.9997999948237671
SBM	7	0.9604956268221574	0.959461106460769	0.9615301471835458	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	8	0.9603498542274053	0.9593187996056112	0.9613809088491994	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	9	0.9598396501457727	0.9588025380800439	0.9608767622115014	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	10	0.9591836734693877	0.9576307400441282	0.9607366068946472	0.9995626822157434	0.9992229252979439	0.9999024391335429
SBM	11	0.9583819241982506	0.9564451272594369	0.9603187211370644	0.9995626822157434	0.9992229252979439	0.9999024391335429
SBM	12	0.9576530612244896	0.9555073753479403	0.9597987471010389	0.9996355685131195	0.9993218285829103	0.9999493084433287
SBM	13	0.9564868804664722	0.9538995417909123	0.9590742191420322	0.9994169096209912	0.9990338244182151	0.9997999948237672
SBM	14	0.9561224489795918	0.9532589812289125	0.958985916730271	0.9991982507288629	0.9987177618878007	0.9996787395699251
SBM	15	0.956268221574344	0.9535098069760042	0.9590266361726838	0.9994897959183673	0.998976878889108	1.0000027129476265
SBM	16	0.9552478134110786	0.9524611579527735	0.9580344688693836	0.9991982507288627	0.9987657900795145	0.9996307113782109
SBM	17	0.9535714285714284	0.9503477950288688	0.956795062113988	0.9991253644314868	0.998513772715986	0.9997369561469877
SBM	18	0.9508746355685129	0.947244558452738	0.9545047126842878	0.9988338192419823	0.9980124108681235	0.9996552276158411
SBM	19	0.9485422740524779	0.9449645881988148	0.9521199599061411	0.9983236151603497	0.9974833585173895	0.99916387180331
SBM	20	0.9483965014577259	0.9447271950291701	0.9520658078862817	0.9985422740524781	0.997655892495692	0.9994286556092642
