model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Erdos-Renyi	1	0.905466472303207	0.9039120989764556	0.9070208456299583	0.905466472303207	0.9039120989764556	0.9070208456299583
Erdos-Renyi	2	0.9052478134110786	0.9036934400843273	0.90680218673783	0.998469387755102	0.9979564707258426	0.9989823047843613
Erdos-Renyi	3	0.9041545189504372	0.902639503235347	0.9056695346655274	0.9987609329446063	0.998267579795085	0.9992542860941277
Erdos-Renyi	4	0.9041545189504372	0.902639503235347	0.9056695346655274	0.9981049562682215	0.9975876960875273	0.9986222164489157
Erdos-Renyi	5	0.906997084548105	0.9055170250995409	0.9084771439966691	0.998469387755102	0.9979564707258426	0.9989823047843613
Erdos-Renyi	6	0.9052478134110786	0.9036934400843273	0.90680218673783	0.9981049562682215	0.9975876960875273	0.9986222164489157
Erdos-Renyi	7	0.9043731778425655	0.9028449302979515	0.9059014253871795	0.998396501457726	0.9978809741468289	0.9989120287686231
Erdos-Renyi	8	0.9056851311953352	0.9041333506532526	0.9072369117374178	0.9983965014577257	0.9978809741468286	0.9989120287686228
Erdos-Renyi	9	0.9041545189504372	0.902639503235347	0.9056695346655274	0.9981778425655976	0.9976597181233471	0.9986959670078481
Erdos-Renyi	10	0.9050291545189504	0.9034773739768678	0.906580935061033	0.9976676384839649	0.9971742853344435	0.9981609916334863
Erdos-Renyi	11	0.9065597667638484	0.9050447510487583	0.9080747824789386	0.9978862973760931	0.9973768815278884	0.9983957132242979
Erdos-Renyi	12	0.9045918367346938	0.9030530856469159	0.9061305878224717	0.9980320699708454	0.9975165426599483	0.9985475972817425
Erdos-Renyi	13	0.904810495626822	0.9032639136941308	0.9063570775595132	0.9983236151603497	0.9978063549796555	0.9988408753410439
Erdos-Renyi	14	0.9052478134110786	0.9036934400843273	0.90680218673783	0.9981049562682215	0.9975876960875273	0.9986222164489157
Erdos-Renyi	15	0.905466472303207	0.9039120989764556	0.9070208456299583	0.9981778425655975	0.997659718123347	0.998695967007848
Erdos-Renyi	16	0.9059037900874635	0.9043572081547723	0.9074503720201547	0.9983965014577257	0.9978809741468286	0.9989120287686228
Erdos-Renyi	17	0.9045918367346938	0.9030530856469159	0.9061305878224717	0.9982507288629737	0.9977326044207232	0.9987688533052242
Erdos-Renyi	18	0.9052478134110786	0.9036934400843273	0.90680218673783	0.9981778425655975	0.997659718123347	0.998695967007848
Erdos-Renyi	19	0.9061224489795918	0.9045836978918139	0.9076612000673697	0.9982507288629737	0.9977326044207232	0.9987688533052242
Erdos-Renyi	20	0.9056851311953352	0.9041333506532526	0.9072369117374178	0.9983965014577257	0.9978809741468286	0.9989120287686228
